,CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Age Group
10256,1437275,FEMALE,Margaret Hayes,Dallas,TX,Texas,75207,United States,North America,1982-02-27,42,40-50
10257,1437592,MALE,Timothy Flores,Sioux City,IA,Iowa,57106,United States,North America,1994-01-13,30,30-40
10258,1437644,FEMALE,Allison Roberts,Cutler,IN,Indiana,46920,United States,North America,1945-02-17,79,60+
10259,1437943,FEMALE,Bette Grant,Loda,IL,Illinois,60948,United States,North America,1948-06-21,76,60+
10260,1437958,FEMALE,Shannon Webb,Camden,NJ,New Jersey,08102,United States,North America,1999-12-25,24,18-30
10261,1437978,MALE,Donald Burnette,Fayetteville,NC,North Carolina,28301,United States,North America,1976-09-26,48,40-50
10262,1438050,FEMALE,Angela Roeder,Champaign,IL,Illinois,61820,United States,North America,1939-02-16,85,60+
10263,1438329,MALE,Jesus Gray,Wahpeton,ND,North Dakota,58075,United States,North America,1960-06-22,64,60+
10264,1438425,FEMALE,Karen Klinger,Le Mars,IA,Iowa,51031,United States,North America,1943-04-28,81,60+
10265,1438477,FEMALE,Anna Keane,Canistota,SD,South Dakota,57012,United States,North America,1943-04-02,81,60+
10266,1438489,FEMALE,Annie Walsh,Atlanta,GA,Georgia,30329,United States,North America,1959-06-17,65,60+
10267,1438900,FEMALE,Sharon Daly,Longview,TX,Texas,75604,United States,North America,1994-12-06,30,30-40
10268,1438951,MALE,Javier Carr,San Diego,CA,California,92073,United States,North America,1943-02-28,81,60+
10269,1439027,FEMALE,Phyllis Speicher,Portland,PA,Pennsylvania,97205,United States,North America,1972-01-11,52,50-60
10270,1439472,FEMALE,Barbara Garnett,Longview,TX,Texas,75601,United States,North America,1980-09-19,44,40-50
10271,1439502,MALE,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,1943-05-16,81,60+
10272,1439511,MALE,Billy Whitney,Boulder,UT,Utah,84716,United States,North America,1996-03-07,28,18-30
10273,1439788,MALE,John Tuck,Palm Bay,FL,Florida,32905,United States,North America,1987-09-26,37,30-40
10274,1440032,FEMALE,Kimberly Watters,San Jose,CA,California,95134,United States,North America,2000-06-03,24,18-30
10275,1440047,MALE,Ronnie Forsythe,Pittsburgh,PA,Pennsylvania,15205,United States,North America,1994-05-30,30,30-40
10276,1440061,FEMALE,Virgie Farrell,Belleville,KS,Kansas,66935,United States,North America,1996-08-21,28,18-30
10277,1440062,FEMALE,Shelley Haydon,Hartford,CT,Connecticut,06103,United States,North America,1972-06-18,52,50-60
10278,1440084,MALE,Joshua Hargreaves,Chicago,IL,Illinois,60610,United States,North America,1976-08-15,48,40-50
10279,1440349,MALE,Robert Latch,Philadelphia,PA,Pennsylvania,19107,United States,North America,1969-02-16,55,50-60
10280,1440476,MALE,Charles Gibbs,Portsmouth,VA,Virginia,23707,United States,North America,1959-07-08,65,60+
10281,1440748,MALE,Ronald Massey,Lebanon,TN,Tennessee,37087,United States,North America,1998-07-02,26,18-30
10282,1440753,FEMALE,Cindy Bradley,Middletown,CT,Connecticut,06457,United States,North America,1962-02-14,62,60+
10283,1440889,MALE,Nicholas Logan,Mountain View,CO,Colorado,82939,United States,North America,1967-05-15,57,50-60
10284,1441210,FEMALE,Dorothy Jensen,Saint Louis,MO,Missouri,63146,United States,North America,1982-02-15,42,40-50
10285,1441326,MALE,Jose Bell,El Paso,TX,Texas,79905,United States,North America,2000-06-06,24,18-30
10286,1441384,MALE,Robert Downey,Saginaw,MI,Michigan,48607,United States,North America,1984-01-30,40,40-50
10287,1441657,FEMALE,Tiffany Wilds,Kansas City,MO,Missouri,64106,United States,North America,1984-08-15,40,40-50
10288,1441731,FEMALE,Patricia Overman,Dover,DE,Delaware,19901,United States,North America,1972-05-16,52,50-60
10289,1442048,FEMALE,Diane Meachum,Harlingen,TX,Texas,78550,United States,North America,1953-02-28,71,60+
10290,1442274,FEMALE,Helen Bellamy,Birmingham,AL,Alabama,35203,United States,North America,1988-12-14,36,30-40
10291,1442358,FEMALE,Margery Phillips,Newnan,GA,Georgia,30263,United States,North America,1968-11-10,56,50-60
10292,1442626,MALE,Sergio Button,Huntsville,AL,Alabama,35816,United States,North America,2001-04-14,23,18-30
10293,1442640,FEMALE,Barbara Easterling,Oklahoma City,OK,Oklahoma,73102,United States,North America,1971-11-14,53,50-60
10294,1442830,FEMALE,Margaret Scott,Silver Spring,MD,Maryland,20910,United States,North America,1940-04-05,84,60+
10295,1442865,FEMALE,Cristie Christopher,Dyersburg,TN,Tennessee,38024,United States,North America,1955-04-26,69,60+
10296,1442886,FEMALE,Sara Kennedy,Wills Point,TX,Texas,75169,United States,North America,1993-12-11,31,30-40
10297,1442911,FEMALE,Edith Wood,Carlock,IL,Illinois,61725,United States,North America,1996-08-29,28,18-30
10298,1443368,FEMALE,Jessica Yarbrough,Jonesboro,AR,Arkansas,72401,United States,North America,1974-06-19,50,50-60
10299,1443446,MALE,Dennis Moldenhauer,Elmsford,NY,New York,10523,United States,North America,1941-10-06,83,60+
10300,1443641,MALE,David Rush,Paola,KS,Kansas,66071,United States,North America,1945-12-29,78,60+
10301,1443682,MALE,James Quick,Pittsburgh,PA,Pennsylvania,15212,United States,North America,1946-05-23,78,60+
10302,1443760,FEMALE,Jessica Buckley,Bridgeview,IL,Illinois,60455,United States,North America,1963-08-02,61,60+
10303,1444352,FEMALE,Angela Randall,Boynton Beach,FL,Florida,33435,United States,North America,1991-11-12,33,30-40
10304,1444672,FEMALE,Rocio Welcher,Needham,MA,Massachusetts,02192,United States,North America,1978-03-30,46,40-50
10305,1444831,FEMALE,Judith Baum,Hickory Hills,IL,Illinois,60457,United States,North America,1991-04-27,33,30-40
10306,1444901,MALE,Lee Parks,Crystal Lake,IL,Illinois,60014,United States,North America,1985-06-17,39,30-40
10307,1444903,FEMALE,Patricia Clodfelter,Columbus,AL,Alabama,31901,United States,North America,1947-10-13,77,60+
10308,1445061,MALE,Elliott Smith,Walnut Creek,CA,California,94596,United States,North America,1966-11-14,58,50-60
10309,1445115,MALE,Barry Hicks,Italy,TX,Texas,76651,United States,North America,1964-01-09,60,60+
10310,1445195,MALE,Joseph Snyder,Birmingham,AL,Alabama,35203,United States,North America,1951-09-14,73,60+
10311,1445497,MALE,William Poor,Roswell,NM,New Mexico,88201,United States,North America,1973-07-17,51,50-60
10312,1445597,FEMALE,Sharon Pak,Houston,TX,Texas,77002,United States,North America,1946-05-22,78,60+
10313,1445735,MALE,Randall Cheatham,Des Moines,IA,Iowa,50313,United States,North America,1990-04-09,34,30-40
10314,1446045,FEMALE,Edith Murillo,Pikesville,MD,Maryland,21208,United States,North America,1968-03-14,56,50-60
10315,1446473,MALE,Walter White,Harold,KY,Kentucky,41635,United States,North America,1956-09-06,68,60+
10316,1446919,FEMALE,Tiffany Calkins,Quanah,TX,Texas,79252,United States,North America,1943-03-18,81,60+
10317,1447016,FEMALE,Lisa Feller,Larkspur,CA,California,94939,United States,North America,1945-01-25,79,60+
10318,1447359,MALE,Eric Fitzsimmons,Sunrise,FL,Florida,33323,United States,North America,1959-04-06,65,60+
10319,1447394,FEMALE,Betty Cooley,Macomb,IL,Illinois,61455,United States,North America,1963-07-08,61,60+
10320,1447556,FEMALE,Jean Belville,Richmond,VA,Virginia,23220,United States,North America,1995-07-05,29,18-30
10321,1447923,MALE,Robert Beaty,Kinston,NC,North Carolina,28501,United States,North America,1936-05-16,88,60+
10322,1448062,FEMALE,Jeannette Murphy,Chattanooga,TN,Tennessee,37403,United States,North America,1994-12-05,30,30-40
10323,1448213,FEMALE,Angela Torres,Milwaukee,WI,Wisconsin,53204,United States,North America,1984-06-14,40,40-50
10324,1448404,FEMALE,Jane Barkley,Northfield,MN,Minnesota,55057,United States,North America,1956-12-06,68,60+
10325,1448408,MALE,Jorge Coley,Lanham,DC,Washington Dc,20706,United States,North America,1971-10-10,53,50-60
10326,1448602,MALE,Jeffrey Williams,Brattleboro,VT,Vermont,05301,United States,North America,1969-03-07,55,50-60
10327,1448616,MALE,Donald Tomlinson,Metairie,LA,Louisiana,70006,United States,North America,1935-08-29,89,60+
10328,1448778,MALE,Christopher Cramer,Lenexa,MO,Missouri,66214,United States,North America,1939-10-03,85,60+
10329,1449155,FEMALE,Mary Gilmour,Albany,OR,Oregon,97321,United States,North America,1973-09-17,51,50-60
10330,1449187,FEMALE,Elizabeth Brown,Mc Lean,MD,Maryland,22102,United States,North America,1949-12-17,75,60+
10331,1449784,MALE,David Rocha,Indiana,PA,Pennsylvania,15701,United States,North America,1973-09-13,51,50-60
10332,1449949,FEMALE,Yolanda Lang,Salinas,CA,California,93901,United States,North America,1976-05-12,48,40-50
10333,1450086,FEMALE,Mabel Carrasquillo,San Diego,CA,California,92121,United States,North America,1965-12-31,58,50-60
10334,1450137,FEMALE,Joyce Clark,Burr Ridge,IL,Illinois,60527,United States,North America,1987-01-27,37,30-40
10335,1450204,FEMALE,Kelly Blair,Los Angeles,CA,California,90022,United States,North America,1962-09-03,62,60+
10336,1450225,MALE,Billy Bethune,Dallas,TX,Texas,75247,United States,North America,1991-05-24,33,30-40
10337,1450245,MALE,William Jordan,Louisville,KY,Kentucky,40244,United States,North America,1957-02-04,67,60+
10338,1450286,FEMALE,Beulah Rodriguez,Jacksonville,NC,North Carolina,28540,United States,North America,1956-05-15,68,60+
10339,1450707,MALE,Francis Helms,Binghamton,NY,New York,13901,United States,North America,1976-06-09,48,40-50
10340,1450775,MALE,Brent Crespo,Westchester,IL,Illinois,60154,United States,North America,1980-08-25,44,40-50
10341,1450826,FEMALE,Brittany Crawford,Columbus,OH,Ohio,43219,United States,North America,2001-01-12,23,18-30
10342,1451031,MALE,Everette Lyon,Columbus,OH,Ohio,43215,United States,North America,1993-07-16,31,30-40
10343,1451193,FEMALE,Rosemary Ward,Los Angeles,CA,California,90017,United States,North America,1961-01-02,63,60+
10344,1451236,MALE,James Devito,Carmel,IN,Indiana,46032,United States,North America,2000-02-11,24,18-30
10345,1451323,MALE,Christopher OConnor,Robinson,TX,Texas,76706,United States,North America,1956-09-07,68,60+
10346,1451363,MALE,Alan Carr,Pensacola,FL,Florida,32501,United States,North America,1951-04-16,73,60+
10347,1451427,MALE,Raymond Dever,Havre,MT,Montana,59501,United States,North America,1954-05-08,70,60+
10348,1451431,MALE,Robert Liu,Miramar,FL,Florida,33025,United States,North America,1945-02-07,79,60+
10349,1451466,FEMALE,Maria Paddock,West Nyack,NY,New York,10994,United States,North America,1975-12-04,49,40-50
10350,1451546,MALE,Donnie Jones,Bronx,NY,New York,10464,United States,North America,1986-10-29,38,30-40
10351,1451748,FEMALE,Sarah Olmos,Wayne,NJ,New Jersey,07477,United States,North America,1946-03-27,78,60+
10352,1451764,MALE,Richard Lane,Miami Springs,FL,Florida,33166,United States,North America,1977-12-11,47,40-50
10353,1451784,MALE,Winford Johnson,Seattle,WA,Washington,98101,United States,North America,1945-09-29,79,60+
10354,1451919,FEMALE,Chelsea Stockton,Downey,CA,California,90241,United States,North America,1992-08-22,32,30-40
10355,1451966,MALE,Kenneth Quick,Green Bay,WI,Wisconsin,54303,United States,North America,1978-07-11,46,40-50
10356,1452039,MALE,Juan Armstrong,Reno,NV,Nevada,89501,United States,North America,1985-05-20,39,30-40
10357,1452337,FEMALE,Ida Thomas,Brattleboro,VT,Vermont,05301,United States,North America,1990-12-02,34,30-40
10358,1452458,FEMALE,Angela Seaver,Norfolk,VA,Virginia,23513,United States,North America,1986-12-14,38,30-40
10359,1453090,FEMALE,Myrle Ramirez,Fort Lauderdale,FL,Florida,33301,United States,North America,1948-10-03,76,60+
10360,1453297,FEMALE,Lucy Davenport,Albany,NY,New York,12207,United States,North America,1982-01-04,42,40-50
10361,1453389,FEMALE,Gladys Young,Irvine,CA,California,92714,United States,North America,1967-03-29,57,50-60
10362,1453427,MALE,Ralph Thompson,Lancaster,KS,Kansas,66041,United States,North America,1957-11-03,67,60+
10363,1453451,MALE,Steven Kowalski,Phoenix,AZ,Arizona,85012,United States,North America,1935-08-05,89,60+
10364,1453679,MALE,Derek Shaw,Casa Grande,AZ,Arizona,85222,United States,North America,1945-03-20,79,60+
10365,1453776,FEMALE,Gloria Boggess,Midland,TX,Texas,79701,United States,North America,1999-03-22,25,18-30
10366,1453868,FEMALE,Carolyn Galindo,Cincinnati,OH,Ohio,45202,United States,North America,1941-02-01,83,60+
10367,1454131,MALE,John Montgomery,Irvine,CA,California,92614,United States,North America,1993-10-17,31,30-40
10368,1454138,FEMALE,Mary Killingsworth,Byron,NY,New York,14422,United States,North America,1992-05-08,32,30-40
10369,1454163,FEMALE,Claudia Guthrie,Passaic,NJ,New Jersey,07055,United States,North America,1992-02-01,32,30-40
10370,1454248,FEMALE,Janet Beasley,Abilene,TX,Texas,79602,United States,North America,1940-09-13,84,60+
10371,1454269,MALE,Michael Cambridge,Roseville,CA,California,95678,United States,North America,1975-12-08,49,40-50
10372,1454667,FEMALE,Cindy Strickland,Greenville,MS,Mississippi,38701,United States,North America,1986-07-11,38,30-40
10373,1454859,FEMALE,Eve Clark,Heber Springs,AR,Arkansas,72543,United States,North America,1978-10-27,46,40-50
10374,1454940,FEMALE,Rosario Brown,Apex,NC,North Carolina,27502,United States,North America,1976-07-29,48,40-50
10375,1454988,MALE,Richard Haman,Baton Rouge,LA,Louisiana,70810,United States,North America,1992-10-11,32,30-40
10376,1455360,MALE,James Hays,Huntington,WV,West Virginia,25701,United States,North America,1961-11-07,63,60+
10377,1455437,MALE,Ken Kong,Miami,FL,Florida,33141,United States,North America,1961-05-29,63,60+
10378,1455859,MALE,David Harden,Mc Kees Rocks,PA,Pennsylvania,15136,United States,North America,1967-11-24,57,50-60
10379,1456036,FEMALE,Dawn Watson,O Fallon,MO,Missouri,63366,United States,North America,1948-05-18,76,60+
10380,1456078,MALE,Jesus Braaten,Round Lake,IL,Illinois,60073,United States,North America,1940-06-18,84,60+
10381,1456120,MALE,Robert Wilson,Fremont,CA,California,94536,United States,North America,1976-04-16,48,40-50
10382,1456247,FEMALE,Shawna Delgado,Gap,PA,Pennsylvania,17527,United States,North America,1971-06-10,53,50-60
10383,1456404,MALE,Carlos Wise,Vining,MN,Minnesota,56588,United States,North America,1977-02-15,47,40-50
10384,1456455,MALE,Tom Moore,Kent,WA,Washington,98031,United States,North America,1958-05-26,66,60+
10385,1456672,FEMALE,Valerie Myers,Emporia,KS,Kansas,66801,United States,North America,1967-12-29,56,50-60
10386,1456818,MALE,Christian Goodwin,Stlouis,MO,Missouri,63101,United States,North America,1970-11-21,54,50-60
10387,1456891,FEMALE,Megan Ford,Ocala,FL,Florida,34471,United States,North America,1981-11-06,43,40-50
10388,1457030,FEMALE,Linda Reynolds,Albany,NY,New York,12207,United States,North America,1961-05-26,63,60+
10389,1457037,MALE,Larry Kelley,Port Jefferson Stati,NY,New York,11776,United States,North America,1942-01-09,82,60+
10390,1457076,MALE,Reyes Labbe,Winder,GA,Georgia,30680,United States,North America,1986-12-14,38,30-40
10391,1457192,FEMALE,Nellie Schlenker,Coos Bay,OR,Oregon,97420,United States,North America,1949-07-19,75,60+
10392,1457226,MALE,Hugo Delcastillo,Youngstown,OH,Ohio,44512,United States,North America,1943-09-02,81,60+
10393,1457268,FEMALE,Angela Voorhees,Englewood,OK,Oklahoma,67840,United States,North America,1962-05-03,62,60+
10394,1457295,MALE,Donald Boley,Freeport,ME,Maine,04032,United States,North America,1982-08-02,42,40-50
10395,1457391,FEMALE,Amanda Davis,Miami,FL,Florida,33179,United States,North America,1950-03-01,74,60+
10396,1457465,FEMALE,Linda Ramsey,Denver,CO,Colorado,80218,United States,North America,1955-07-04,69,60+
10397,1457500,MALE,Donald Hull,Levittown,NY,New York,11756,United States,North America,1954-01-25,70,60+
10398,1457759,FEMALE,Patricia Levy,Southfield,MI,Michigan,48034,United States,North America,1988-05-31,36,30-40
10399,1458164,FEMALE,Maria Mackie,Freehold,NJ,New Jersey,07728,United States,North America,1953-09-23,71,60+
10400,1458301,MALE,William Templin,Nashville,TN,Tennessee,37201,United States,North America,2000-08-28,24,18-30
10401,1458350,MALE,Walter Hamilton,Sacramento,CA,California,95814,United States,North America,1955-06-21,69,60+
10402,1458500,FEMALE,Connie Rideout,New York,NY,New York,10011,United States,North America,1983-04-26,41,40-50
10403,1458544,MALE,George Johnson,Greensburg,IN,Indiana,47240,United States,North America,1954-01-03,70,60+
10404,1458590,MALE,James Basile,Hattiesburg,MS,Mississippi,39401,United States,North America,1953-10-29,71,60+
10405,1458605,MALE,Chester Cipriani,Oakland,CA,California,94621,United States,North America,1969-02-14,55,50-60
10406,1458743,FEMALE,Laura Forsyth,Denver,CO,Colorado,80202,United States,North America,1967-06-17,57,50-60
10407,1458780,FEMALE,Janice Arrieta,Dallas,TX,Texas,75247,United States,North America,1993-09-28,31,30-40
10408,1458811,MALE,Gerald Gracia,Benld,IL,Illinois,62009,United States,North America,1970-01-02,54,50-60
10409,1459006,MALE,Michael Sea,Anton,TX,Texas,79313,United States,North America,2000-10-22,24,18-30
10410,1459686,MALE,Evan Bourassa,Ann Arbor,MI,Michigan,48104,United States,North America,1959-03-08,65,60+
10411,1459858,MALE,Jerry House,Sharonville,OH,Ohio,45241,United States,North America,1991-04-26,33,30-40
10412,1459894,MALE,John Doyon,Gainesville,GA,Georgia,30501,United States,North America,1983-10-19,41,40-50
10413,1460035,MALE,Robert Clark,Gainesville,GA,Georgia,30501,United States,North America,2001-05-28,23,18-30
